id	duration	bitrate	bitrate(video)	height	width	frame rate	frame rate(est.)	codec	category	url
dCOE-XT5-Wo	33	80	55	176	144	12	12	mpeg4	Howto & Style	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?burst=40&source=youtube&key=yt1&itag=17&cp=U0hWTFlMTl9GT0NONl9RRlJHOnlzbllYUjc0WExW&upn=7N2V65xKSko&ipbits=8&sver=3&expire=1377910615&id=742384f974f9f96a&algorithm=throttle-factor&fexp=931311%2C939108%2C914054%2C916611%2C923434%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&factor=1.25&ms=au&mv=m&mt=1377888829&ip=86.50.94.176&signature=7751EA4B138A2211C2F16A2E3DE9C1A33F0FEF4D.1ED3729DE424D14B70DB49B0835402E516FA702C&ratebypass=yes
EtV5-rrR4qU	355	594	469	640	360	25	0	h264	Nonprofits & Activis	http://r3---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ms=au&source=youtube&mv=m&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&upn=Ne_T7plCDy8&id=12d579fabad1e2a5&cp=U0hWTFlMTl9HU0NONl9RRlJFOkRKdFB5OHJtbnM3&fexp=900356%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C937003%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&algorithm=throttle-factor&key=yt1&burst=40&sver=3&ipbits=8&mt=1377888933&itag=34&ip=86.50.94.176&expire=1377910429&factor=1.25&signature=8C202EA517ABCFA7AB97E5CE3A0D2ABB5728984F.C9B721D6412E36E5F79884F864ED89F847605857&ratebypass=yes
EtV5-rrR4qU	355	546	446	640	360	25	25	h264	Nonprofits & Activis	http://r3---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ms=au&source=youtube&mv=m&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&upn=Ne_T7plCDy8&id=12d579fabad1e2a5&cp=U0hWTFlMTl9HU0NONl9RRlJFOkRKdFB5OHJtbnM3&fexp=900356%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C937003%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&key=yt1&ratebypass=yes&sver=3&ipbits=8&mt=1377888933&itag=18&ip=86.50.94.176&expire=1377910429&signature=371BE92AC53CF75799C262815E1370F831D69D25.1A66630CC81279B1FC920404770BED0E68020038
EtV5-rrR4qU	355	776	446	640	360	25	25	vp8	Nonprofits & Activis	http://r3---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ms=au&source=youtube&mv=m&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&upn=Ne_T7plCDy8&id=12d579fabad1e2a5&cp=U0hWTFlMTl9HU0NONl9RRlJFOkRKdFB5OHJtbnM3&fexp=900356%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C937003%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&key=yt1&ratebypass=yes&sver=3&ipbits=8&mt=1377888933&itag=43&ip=86.50.94.176&expire=1377910429&signature=86310B84325F9924322251924AD80E84DA649D8A.A227EE5DA8CCE3553646D3AF7FD1AD7AA0922582
EtV5-rrR4qU	355	297	253	400	226	25	25	flv1	Nonprofits & Activis	http://r3---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ms=au&source=youtube&mv=m&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&upn=Ne_T7plCDy8&id=12d579fabad1e2a5&cp=U0hWTFlMTl9HU0NONl9RRlJFOkRKdFB5OHJtbnM3&fexp=900356%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C937003%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&algorithm=throttle-factor&key=yt1&burst=40&sver=3&ipbits=8&mt=1377888933&itag=5&ip=86.50.94.176&expire=1377910429&factor=1.25&signature=4C9F39F044963765F37F64024D58DF828061667E.028988C082C73E53AD4E6C3F80CEAF390757F335&ratebypass=yes
EtV5-rrR4qU	355	85	55	176	144	12	11.62	mpeg4	Nonprofits & Activis	http://r3---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ms=au&source=youtube&mv=m&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&upn=Ne_T7plCDy8&id=12d579fabad1e2a5&cp=U0hWTFlMTl9HU0NONl9RRlJFOkRKdFB5OHJtbnM3&fexp=900356%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C937003%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&algorithm=throttle-factor&key=yt1&burst=40&sver=3&ipbits=8&mt=1377888933&itag=17&ip=86.50.94.176&expire=1377910429&factor=1.25&signature=91ACB85436C12C05896A01B50568AA04C01551DA.52329093A00BFC8313BCA56E986DF2B725B4362B&ratebypass=yes
RewH-apJerw	13	783	682	640	480	27.25	0	h264	Gaming	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ip=86.50.94.176&key=yt1&factor=1.25&ipbits=8&expire=1377912247&itag=35&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&burst=40&sver=3&algorithm=throttle-factor&fexp=901481%2C931604%2C926104%2C916611%2C936204%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&id=45ec07f9aa497abc&cp=U0hWTFlMUF9JUUNONl9RRlRDOm9jY1hsZ2c1UUxC&source=youtube&mv=m&upn=hrlFo1_LW6M&mt=1377888933&ms=au&signature=348CCA6BF2758F89AB2978FE49381CCD9852A068.79DF279D08AE054692AC59D432DF3BEC032DDA59&ratebypass=yes
RewH-apJerw	13	577	471	480	360	27.25	0	h264	Gaming	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ip=86.50.94.176&key=yt1&factor=1.25&ipbits=8&expire=1377912247&itag=34&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&burst=40&sver=3&algorithm=throttle-factor&fexp=901481%2C931604%2C926104%2C916611%2C936204%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&id=45ec07f9aa497abc&cp=U0hWTFlMUF9JUUNONl9RRlRDOm9jY1hsZ2c1UUxC&source=youtube&mv=m&upn=hrlFo1_LW6M&mt=1377888933&ms=au&signature=95E61F3D881C9504DB25D8FC702182303D83E0D6.3BC6AEA3B12545E15AC17252FBF23B10DA647585&ratebypass=yes
RewH-apJerw	13	537	449	480	360	27.25	27.25	h264	Gaming	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ip=86.50.94.176&key=yt1&ipbits=8&expire=1377912247&itag=18&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&fexp=901481%2C931604%2C926104%2C916611%2C936204%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&sver=3&ratebypass=yes&mt=1377888933&id=45ec07f9aa497abc&cp=U0hWTFlMUF9JUUNONl9RRlRDOm9jY1hsZ2c1UUxC&source=youtube&mv=m&upn=hrlFo1_LW6M&ms=au&signature=053FCF77B8EE6D7C6FFD78EA8979B40AA7C07544.2200AE9DD80F5A084F949C4ECACEDFABFE842A40
RewH-apJerw	13	439	449	480	360	27.23	27.23	vp8	Gaming	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ip=86.50.94.176&key=yt1&ipbits=8&expire=1377912247&itag=43&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&fexp=901481%2C931604%2C926104%2C916611%2C936204%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&sver=3&ratebypass=yes&mt=1377888933&id=45ec07f9aa497abc&cp=U0hWTFlMUF9JUUNONl9RRlRDOm9jY1hsZ2c1UUxC&source=youtube&mv=m&upn=hrlFo1_LW6M&ms=au&signature=6EB69BB69843D1529252FDB8123A977F29F087EA.B2B2C2B738F97351402AC0AC26B25D696BB98A1B
RewH-apJerw	13	294	235	320	240	27.25	27.23	flv1	Gaming	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ip=86.50.94.176&key=yt1&factor=1.25&ipbits=8&expire=1377912247&itag=5&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&burst=40&sver=3&algorithm=throttle-factor&fexp=901481%2C931604%2C926104%2C916611%2C936204%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&id=45ec07f9aa497abc&cp=U0hWTFlMUF9JUUNONl9RRlRDOm9jY1hsZ2c1UUxC&source=youtube&mv=m&upn=hrlFo1_LW6M&mt=1377888933&ms=au&signature=834A4C96A0AFD99050B725A765A98F2899A00771.6908E9FAF13D3F8A8E9B777CCB55E68F53A0DD72&ratebypass=yes
RewH-apJerw	13	93	55	176	144	12	12	mpeg4	Gaming	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?ip=86.50.94.176&key=yt1&factor=1.25&ipbits=8&expire=1377912247&itag=17&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&burst=40&sver=3&algorithm=throttle-factor&fexp=901481%2C931604%2C926104%2C916611%2C936204%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&id=45ec07f9aa497abc&cp=U0hWTFlMUF9JUUNONl9RRlRDOm9jY1hsZ2c1UUxC&source=youtube&mv=m&upn=hrlFo1_LW6M&mt=1377888933&ms=au&signature=8C9FE2333481E17F02AFEEC1347ED2F5842A46A6.440810BADA73381EA21DC6BFF75B66EE7A14C094&ratebypass=yes
ONYh-dlLrlU	180	546	452	320	240	25	0	h264	Sports	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?sver=3&mt=1377888933&ms=au&factor=1.25&expire=1377910968&ipbits=8&itag=34&mv=m&ip=86.50.94.176&source=youtube&key=yt1&burst=40&algorithm=throttle-factor&id=38d621f9d94bae55&cp=U0hWTFlMTl9LUkNONl9RRlJKOlFJenBJd2NfaDRh&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&fexp=921068%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C906945%2C929933%2C920302%2C906842%2C927704%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&upn=clm7w5X_FGg&signature=73EBB1291F0BFA75D5D977D98888A56CADEFAD67.803BA12D38BD7433FA6BDFDE2BDEABE2D8EF25B8&ratebypass=yes
ONYh-dlLrlU	180	501	426	320	240	25	25	h264	Sports	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?mt=1377888933&expire=1377910968&ip=86.50.94.176&itag=18&ms=au&mv=m&ipbits=8&source=youtube&ratebypass=yes&sver=3&key=yt1&id=38d621f9d94bae55&cp=U0hWTFlMTl9LUkNONl9RRlJKOlFJenBJd2NfaDRh&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&fexp=921068%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C906945%2C929933%2C920302%2C906842%2C927704%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&upn=clm7w5X_FGg&signature=9B117181403B1EB280D14A944258DD55333B7897.8F202490AB05CAB755D1EAD6581A69852147EE26
ONYh-dlLrlU	180	439	426	320	240	25	25	vp8	Sports	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?mt=1377888933&expire=1377910968&ip=86.50.94.176&itag=43&ms=au&mv=m&ipbits=8&source=youtube&ratebypass=yes&sver=3&key=yt1&id=38d621f9d94bae55&cp=U0hWTFlMTl9LUkNONl9RRlJKOlFJenBJd2NfaDRh&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&fexp=921068%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C906945%2C929933%2C920302%2C906842%2C927704%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&upn=clm7w5X_FGg&signature=766DBD5AAC255C092511C6BA5F2A8C893D112312.4B784BD71ED60C3583858223267EC038D0D3840A
ONYh-dlLrlU	180	358	293	320	240	25	25	flv1	Sports	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?sver=3&mt=1377888933&ms=au&factor=1.25&expire=1377910968&ipbits=8&itag=5&mv=m&ip=86.50.94.176&source=youtube&key=yt1&burst=40&algorithm=throttle-factor&id=38d621f9d94bae55&cp=U0hWTFlMTl9LUkNONl9RRlJKOlFJenBJd2NfaDRh&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&fexp=921068%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C906945%2C929933%2C920302%2C906842%2C927704%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&upn=clm7w5X_FGg&signature=491F8171BA0494205DB2B7B2FC26F2C6F8CA4D80.03CFC193C8F9B332B9702733898AB0486BA29D63&ratebypass=yes
ONYh-dlLrlU	180	80	54	176	144	12	12	mpeg4	Sports	http://r4---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?sver=3&mt=1377888933&ms=au&factor=1.25&expire=1377910968&ipbits=8&itag=17&mv=m&ip=86.50.94.176&source=youtube&key=yt1&burst=40&algorithm=throttle-factor&id=38d621f9d94bae55&cp=U0hWTFlMTl9LUkNONl9RRlJKOlFJenBJd2NfaDRh&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&fexp=921068%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C906945%2C929933%2C920302%2C906842%2C927704%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&upn=clm7w5X_FGg&signature=718A81A9F44FBD15465F5DEC367937B31C24FA21.6380EDF6E8E1DB653525A1E059A0F9E312D8272F&ratebypass=yes
Qskq-1nSyu4	89	3193	2999	1280	720	25	25	h264	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?key=yt1&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ipbits=8&upn=97MAAnfv5wg&itag=22&sver=3&mv=m&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&source=youtube&ratebypass=yes&mt=1377888933&ip=86.50.94.176&ms=au&expire=1377912215&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&signature=07CBB7C806A0968FBF8B7AB0544C01F1809D3EE2.5F3053FD11FA7371BC6F860F181DABDDEC0A8FF3
Qskq-1nSyu4	89	3173	2999	1280	720	25	25	vp8	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?key=yt1&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ipbits=8&upn=97MAAnfv5wg&itag=45&sver=3&mv=m&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&source=youtube&ratebypass=yes&mt=1377888933&ip=86.50.94.176&ms=au&expire=1377912215&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&signature=4240B084AC6CAF189B6229A7775C1F06B20F0C59.D0807C7F232300DDDF4DCBB872C859A492CDBD02
Qskq-1nSyu4	89	1290	1181	854	480	25	25	h264	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?burst=40&algorithm=throttle-factor&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ip=86.50.94.176&upn=97MAAnfv5wg&itag=35&sver=3&mv=m&source=youtube&factor=1.25&mt=1377888933&ipbits=8&ms=au&expire=1377912215&key=yt1&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&signature=965420C168BF8CF4DD684AA621CB705DE70E912E.703BD731309BE77D33889569D8EAF0F22B1F61E1&ratebypass=yes
Qskq-1nSyu4	89	1273	1181	854	480	25	25	vp8	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?key=yt1&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ipbits=8&upn=97MAAnfv5wg&itag=44&sver=3&mv=m&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&source=youtube&ratebypass=yes&mt=1377888933&ip=86.50.94.176&ms=au&expire=1377912215&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&signature=A00AEFE4116B2CC7F9012535FBC0EA586113ACEB.78B48D1585B71BE98DD4CCECD2B5A61D687E2357
Qskq-1nSyu4	89	938	820	640	360	25	25	h264	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?burst=40&algorithm=throttle-factor&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ip=86.50.94.176&upn=97MAAnfv5wg&itag=34&sver=3&mv=m&source=youtube&factor=1.25&mt=1377888933&ipbits=8&ms=au&expire=1377912215&key=yt1&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&signature=0500116F0F9820F5DEC28F7B810974607DED24A8.092324504AAAB9B543641E8353D9277B0B6E563D&ratebypass=yes
Qskq-1nSyu4	89	738	639	640	360	25	25	h264	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?key=yt1&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ipbits=8&upn=97MAAnfv5wg&itag=18&sver=3&mv=m&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&source=youtube&ratebypass=yes&mt=1377888933&ip=86.50.94.176&ms=au&expire=1377912215&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&signature=0A50F6B8122B17BEE361A3950AA11ED553F9B9A0.452CA357A15016D42C56FFDFBB87579317CA610A
Qskq-1nSyu4	89	900	639	640	360	25	25	vp8	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?key=yt1&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ipbits=8&upn=97MAAnfv5wg&itag=43&sver=3&mv=m&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&source=youtube&ratebypass=yes&mt=1377888933&ip=86.50.94.176&ms=au&expire=1377912215&sparams=cp%2Cid%2Cip%2Cipbits%2Citag%2Cratebypass%2Csource%2Cupn%2Cexpire&signature=9672EC6295AEDF1091DCDC4571FC4AF87618709D.2FB04433FADAE5EFA9F186728BA11E11B1EE4CC1
Qskq-1nSyu4	89	385	321	426	240	25	25	flv1	Sports	http://r2---sn-ovgq0oxu-5goe.c.youtube.com/videoplayback?burst=40&algorithm=throttle-factor&id=42c92afb59d2caee&cp=U0hWTFlMUF9GT0NONl9RRlRDOkd4TGMyUUpZbDdS&ip=86.50.94.176&upn=97MAAnfv5wg&itag=5&sver=3&mv=m&source=youtube&factor=1.25&mt=1377888933&ipbits=8&ms=au&expire=1377912215&key=yt1&fexp=909932%2C900371%2C916624%2C929117%2C929121%2C929906%2C929907%2C929922%2C929127%2C929129%2C929131%2C929930%2C936403%2C925726%2C925720%2C925722%2C925718%2C929917%2C929933%2C920302%2C906842%2C913428%2C920605%2C919811%2C913563%2C904830%2C919373%2C930803%2C908536%2C904122%2C938701%2C936308%2C909549%2C900816%2C912711%2C904494%2C904497%2C900375%2C906001&sparams=algorithm%2Cburst%2Ccp%2Cfactor%2Cid%2Cip%2Cipbits%2Citag%2Csource%2Cupn%2Cexpire&signature=226A55F670FF58A4ED2E136ADAAC73F41EE5C6B9.16B47847D518994A73C99F29D0D7DD759B9C4C9D&ratebypass=yes
